company,claim,specificity_score,sentiment_score,sentiment_method,deforestation,traceability,ndpe,peat,deadline,strength,specificity,esg_category,esg_category_score,climate_sentiment,climate_sentiment_score
sipef,"at one of its mills, the Group uses methane capture
from POME and a biogas generator to produce
electricity.",0.6783556342124939,0.5267823156900704,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9296,opportunity,0.6201
sipef,"Targets and monitoring
SIPEF has been actively working to reduce its cli- SIPEF has previously set a target to reduce its Scope
mate impact and adapt to identified climate risks, 1 and Scope 2 net GHG emissions by 28% by 2030
and is further strengthening these efforts by setting compared to base year 2021.",0.6984425783157349,0.9582487847656012,finbert,False,False,False,False,2030.0,soft,spec,GHG_Emissions,0.9658,neutral,0.9498
sipef,"palm oil mill has been incorporated into the
• Water recycling basin at water consumption monitoring framework
one packing station by
2025.",0.661017656326294,0.5574231306090951,finbert,False,False,False,False,2025.0,soft,spec,Water_And_Wastewater_Management,0.9773,neutral,0.9375
sipef,"Some mills recycle treated Palm Oil Mill
ecosystems.",0.5556761026382446,0.5059591205790639,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.7338,neutral,0.7669
sipef,"subtracting the volume of water discharged from
After use, 100% of water from the packing process palm oil mills and packing stations from the total
is either recycled through decantation tanks and water withdrawn across palm oil mills, banana
redirected to dams for future irrigation or safely plantations, and packing stations.",0.7668089270591736,0.4972739340737462,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9734,neutral,0.8302
sipef,"To reflect varying environmental conditions and
For palm oil processing, a total of 504 545 m3 of operational contexts, SIPEF has set water usage
water was recycled and reused through the land intensity targets for its palm oil mills based on the
application of treated POME.",0.7726250886917114,0.5355291021987796,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.975,neutral,0.9457
sipef,"For banana operations, a total of 46 524 m3 of Water usage intensity targets will be set for banana
water was recycled and reused across the packing operations once an accurate baseline has been
stations and for irrigation within the plantations.",0.7902575135231018,0.5488579859957099,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9763,neutral,0.9294
sipef,"The vol- In 2024, the Agro Muara Rupit mill in Indonesia
ume redirected for irrigation corresponds to 100% recorded a water usage intensity of 1.24 m3 per
of the treated discharge from the relevant packing tonne of FFB, exceeding its target of (cid:41)1.0 m3 per
stations and is equivalent to the water withdrawal tonne.",0.9307323694229126,0.946585025638342,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9765,neutral,0.7406
sipef,"In Papua New Guinea, all mills including the installation of rainwater harvesting
operated within their respective water intensity systems at all palm oil mills and the implementation
targets, with values ranging from 1.00 to 1.23 m3 of a water recycling basin at one packing station.",0.7953877449035645,0.5586487376131117,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.978,neutral,0.8665
sipef,"Most showed slight These initiatives aim to improve water efficiency
improvements compared to 2023, notably the Navo and reduce reliance on raw water sources across
mill, which reduced its water intensity from 1.56 to the Group’s operations.",0.7429533004760742,0.9546948913484812,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9748,neutral,0.6563
sipef,"not mandatory regulatory requirements, they are
aligned with industry best practices and reflect
In Côte d’Ivoire, water usage intensity for banana SIPEF’s commitment to continuous improvement
production increased by around 19% in 2024, reach- and responsible water stewardship.",0.5774086713790894,0.91357055073604,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9774,neutral,0.9404
sipef,"the SBI programme to 1 123 hectares of
• Restore 1 123 hectares of degraded degraded land by 2033, building on the
land within SBI by 2033, from 2024 goal of 256 hectares
baseline year 2024.",0.9463143348693848,0.83623918145895,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9415,opportunity,0.7462
sipef,"its operations, SIPEF has established dedicated
However, the total area affected increased from initiatives like the SBI programme, which supports
2.2 to 11 hectares, suggesting greater intensity or forest restoration and community-led stewardship.",0.7052274942398071,0.9657070417888464,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9633,opportunity,0.8721
sipef,"In line with this vision, As part of this strategy, SIPEF has set a 2024 target
SIPEF is advancing integrated land-use planning to establish at least one landscape-level example of
in Papua New Guinea to balance conservation and nature-positive oil palm cultivation and community
responsible development.",0.5513159036636353,0.8387090652249753,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9638,opportunity,0.7017
sipef,"with the Zoological Society of London (ZSL) and
The project also supports active reforestation and SINTAS, a local NGO in Indonesia, SBI also aims
agroforestry.",0.5371525883674622,0.599309085868299,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.8457,opportunity,0.9254
sipef,"However, it has set a target to achieve 100% RSPO
certification for SIPEF’s own oil palm estates by
the financial year 2030.",0.9429184794425964,0.9187122681178151,finbert,False,False,False,False,2030.0,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.3704,neutral,0.9138
sipef,"SIPEF has set a broader target to achieve 100%
RSPO certification for its own oil palm estates by
the financial year 2030, while its banana operations
are already fully certified.",0.9166947603225708,0.914157582912594,finbert,False,False,False,False,2030.0,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.2639,neutral,0.8738
sipef,"SIPEF has set a broader target to achieve 100%
RSPO certification for its own oil palm estates by
the financial year 2030, while its banana operations
are already fully certified.",0.9166947603225708,0.914157582912594,finbert,False,False,False,False,2030.0,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.2639,neutral,0.8738
sipef,"SIPEF has set a broader target to achieve 100%
RSPO certification for its own oil palm estates by
2030.",0.889937162399292,0.9056976612191648,finbert,False,False,False,False,2030.0,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.2408,neutral,0.9124
sipef,"196 The connection to the world of sustainable tropical agriculture
S2: Workers in the value chain
Smallholder farmers cultivate approximately 40% SIPEF is committed to responsible and inclusive
of the land planted with oil palm and produce growth, ensuring smallholder suppliers receive
around 25–30% of the world's palm oil.",0.6262162923812866,0.6607627812772989,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.6494,opportunity,0.9157
sipef,"for food gardening, supported with empty fruit
bunches (EFB) from SIPEF mills, which are used In Côte d’Ivoire, all employees are provided a
as organic fertiliser.",0.6261340975761414,0.5144764082506299,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.5364,opportunity,0.7734
sipef,"successfully delivering the first
• Achieve food safety certification shipment of washed CPO with
for SIPEF’s ten palm oil mills in positive results
Indonesia and Papua New Guinea • Set a new target to achieve food
by 2028.",0.8601504564285278,0.9304294711910188,finbert,False,False,False,False,,soft,spec,Product_Quality_And_Safety,0.9298,neutral,0.5296
sipef,"Eglin),
ing, provided that the volume of certified products SIPEF's subsidiary in Côte d'Ivoire, are certified
sold does not exceed the certified input.",0.5863665342330933,0.5200439593754709,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.7484,neutral,0.8837
sipef,"With a commitment to 100% RSPO certification, including for
its smallholder suppliers, SIPEF ensures that all its palm oil is produced in line with the highest
sustainability standards.",0.6415029168128967,0.8542432417161763,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.3212,neutral,0.8259
sipef,"SIPEF has set a GHG emission reduction target of 28% by 2030 and actively invests
in methane capture facilities, renewable energy, and waste management systems.",0.913612186908722,0.6521745498757809,finbert,False,False,False,False,2030.0,soft,spec,GHG_Emissions,0.9617,neutral,0.7307
sipef,"The WACC is increased and decreased with one
percent.",0.7197299599647522,0.4580319374799728,finbert,False,False,False,False,,soft,spec,Energy_Management,0.4186,neutral,0.9077
sipef,"**
1.7 Installation of 0 Set in 1 Packing 2025 CIV New target
water recycling FY2024 station
basin at one
banana packing
station.**
Focus area: Environmental stewardship
Goal: Minimise impacts on natural resources and the environment
Approach: To safeguard natural resources through optimised land use, efficient water management,
waste and pollution reduction, and the re-use of by-products
BASELINE BASE TARGET TARGET TARGET
NO.",0.6939783692359924,0.7546308482997119,finbert,False,False,False,False,2025.0,soft,spec,Ecological_Impacts,0.9675,opportunity,0.5503
sipef,"Water from banana packing stations is either reused
for irrigation or safely discharged.",0.578079342842102,0.5156340207904577,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9623,neutral,0.698
sipef,"Corporate Sustainability Reporting Directive (CSRD) -- The
Bio-CNG -- Compressed natural gas produced from biogas, used CSRD is a European Union legislation that amends the exist-
as a cleaner energy alternative.",0.5209192633628845,0.5627725543454289,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9113,opportunity,0.5185
sipef,"The scheme aims to reduce GHG emissions; ensure
that biomass is not produced on land with high carbon stock or
High Conservation Value (HCV) -- The High Conservation Value high biodiversity; ensure the application of good agricultural
concept was originally developed by the Forest Stewardship practices related to soil, water and air; and finally, ensure
Council (FSC) in 1999 for use in forest management certi- respect for human, labour and land rights.",0.5375288724899292,0.603568697348237,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.8836,opportunity,0.6996
sipef,"The RSPO members have committed to produce, source and/
Plasma -- Cooperative programs for plantation development or use sustainable palm oil certified by the RSPO.",0.6608054041862488,0.7204106212593615,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.1659,opportunity,0.8605
sipef,certified products from different certified sources.,0.50171959400177,0.5148904407396913,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.7026,neutral,0.6809
wilmar,"Beyond compliance, traceability also enables us
December 2024, we have achieved 98.5%* TtM for crude palm
to provide targeted support to smallholders to improve their
oil (CPO) and palm kernel oil (PKO), representing approximately * Limited assurance conducted by CU.",0.8794821500778198,0.9081556780729444,finbert,False,True,False,False,,soft,spec,Business_Ethics,0.3793,opportunity,0.5708
wilmar,"Since then, we have
expanded our traceability initiatives to include our entire supply Satellite Monitoring
chain, and we are dedicated to reaching 100% TtP by 2025.",0.7618377804756165,0.9336796822026372,finbert,False,True,False,False,2025.0,soft,spec,Supply_Chain_Management,0.9534,neutral,0.8069
wilmar,"to eliminate greenhouse gas emissions from land-use changes Refineries, 87.8%* were from supplying mills that are delivering
Since 2019, Wilmar has been actively involved in the NDPE IRF
and deforestation.",0.8081666827201843,0.5956289665773511,finbert,True,False,True,False,,soft,spec,GHG_Emissions,0.9673,neutral,0.9601
wilmar,"Since joining the
FFA, Wilmar has carried out fire-free socialisation programmes in We work with local communities to improve livelihoods through programmes that promote
Wilmar has a No Burning policy for land preparation or 147 villages, including 77 located around existing management
sustainable agriculture, provide education and support smallholder farmers.",0.581489086151123,0.6410384182818234,finbert,False,False,False,False,,soft,spec,Human_Rights_And_Community_Relations,0.9217,opportunity,0.9091
